"asi","county","state","X","Y","year","index"
11.5,"White Pine","Nevada",-114.485,39.193,1989,599
11.25,"White Pine","Nevada",-115.668,39.115,1989,601
15.9375,"White Pine","Nevada",-115.253,39.962,1989,602
13.1875,"White Pine","Nevada",-115.491,39.693,1989,603
13.375,"White Pine","Nevada",-115.551,39.033,1989,604
17.3125,"White Pine","Nevada",-114.37,38.731,1989,611
15,"White Pine","Nevada",-115.417,39.785,1989,612
19.8125,"White Pine","Nevada",-115.621,39.881,1989,613
12,"White Pine","Nevada",-114.15,39.055,1989,614
12.5625,"White Pine","Nevada",-115.573,39.139,1989,615
20.0625,"White Pine","Nevada",-115.101,39.553,1989,616
20.3125,"White Pine","Nevada",-114.379,38.687,1989,617
10.75,"White Pine","Nevada",-114.44,39.235,1989,619
28.4375,"White Pine","Nevada",-114.454,38.809,1989,620
11.875,"White Pine","Nevada",-115.637,40.109,1989,622
19.5,"White Pine","Nevada",-115.162,39.921,1989,623
21.375,"White Pine","Nevada",-115.767,39.586,1989,624
13.875,"White Pine","Nevada",-114.714,39.084,1989,625
22.875,"White Pine","Nevada",-115.33,39.444,1989,627
17.1875,"White Pine","Nevada",-114.122,39.962,1989,628
30.1875,"White Pine","Nevada",-114.571,39.219,1989,629
8.8125,"White Pine","Nevada",-114.548,39.73,1989,630
18.75,"White Pine","Nevada",-114.791,39.286,1989,631
14.125,"White Pine","Nevada",-115.076,39.979,1989,632
10.25,"White Pine","Nevada",-114.196,39.143,1989,635
18.25,"White Pine","Nevada",-114.838,39.939,1989,636
24.3125,"White Pine","Nevada",-114.624,39.183,1989,637
20.5,"White Pine","Nevada",-115.646,39.224,1989,638
29.9375,"White Pine","Nevada",-114.638,39.523,1989,640
9.75,"White Pine","Nevada",-114.819,39.029,1989,641
19.75,"White Pine","Nevada",-114.391,39.814,1989,643
10.75,"White Pine","Nevada",-114.243,40.094,1989,644
16.75,"Juab","Utah",-113.86,39.705,1989,645
19.1875,"Juab","Utah",-112.135,39.359,1989,646
17.125,"Juab","Utah",-112.271,39.637,1989,648
19.0625,"Juab","Utah",-113.303,39.655,1989,649
29.125,"Juab","Utah",-113.929,39.718,1989,650
8,"Juab","Utah",-113.853,39.56,1989,651
11.125,"Juab","Utah",-113.638,39.814,1989,652
15.25,"Juab","Utah",-113.257,39.764,1989,654
15.3125,"Juab","Utah",-113.245,39.692,1989,656
13.375,"Juab","Utah",-113.281,39.646,1989,659
11.0625,"Juab","Utah",-113.11,39.58,1989,660
9.625,"Juab","Utah",-113.044,39.859,1989,661
9.875,"Juab","Utah",-112.912,39.592,1989,662
11.75,"Juab","Utah",-113.007,39.621,1989,663
12.125,"Juab","Utah",-113.635,39.601,1989,664
9.125,"Juab","Utah",-113.859,39.572,1989,665
9,"Juab","Utah",-114.004,39.656,1989,666
12.875,"Juab","Utah",-112.917,39.632,1989,667
10.6875,"Juab","Utah",-113.701,39.866,1989,668
17.6875,"Juab","Utah",-112.953,39.716,1989,669
22.1875,"Juab","Utah",-111.801,39.551,1989,670
9.0625,"Juab","Utah",-113.838,39.591,1989,671
11.3125,"Juab","Utah",-112.522,39.588,1989,672
11.875,"Juab","Utah",-113.676,39.567,1989,673
9.125,"Juab","Utah",-112.07,39.559,1989,674
10.875,"Juab","Utah",-113.216,39.798,1989,675
13.125,"Juab","Utah",-111.884,39.399,1989,676
14.0625,"Juab","Utah",-112.805,39.716,1989,677
5.8125,"Juab","Utah",-112.746,39.725,1989,678
13.3125,"Juab","Utah",-112.75,39.668,1989,679
16.875,"Juab","Utah",-113.324,39.59,1989,680
15.125,"Juab","Utah",-113.345,39.619,1989,681
13,"Juab","Utah",-112.76,39.684,1989,682
16.3125,"Juab","Utah",-112.992,39.827,1989,683
3.9375,"Juab","Utah",-112.611,39.587,1989,685
16.9375,"Juab","Utah",-113.636,39.733,1989,686
13.3125,"Juab","Utah",-112.337,39.596,1989,687
17.5,"Juab","Utah",-112.329,39.579,1989,688
7.875,"Juab","Utah",-112.503,39.691,1989,689
8.5625,"Juab","Utah",-113.539,39.795,1989,690
25.0625,"Juab","Utah",-112.096,39.532,1989,691
9.9375,"Juab","Utah",-113.539,39.823,1989,693
4.8125,"Juab","Utah",-113.357,39.63,1989,694
18.875,"Juab","Utah",-112.757,39.58,1989,695
14.875,"Juab","Utah",-112.963,39.719,1989,696
2.375,"Juab","Utah",-113.308,39.779,1989,698
12.8125,"Juab","Utah",-112.895,39.844,1989,700
18.8125,"Juab","Utah",-113.114,39.705,1989,701
21.75,"Juab","Utah",-112.433,39.689,1989,702
16,"Juab","Utah",-112.194,39.524,1989,704
23.3125,"Juab","Utah",-113.935,39.823,1989,705
16,"Juab","Utah",-113.643,39.609,1989,706
1.8125,"Churchill","Nevada",-118.833,39.912,1989,708
9.6875,"Churchill","Nevada",-118.211,39.422,1989,709
7.5625,"Churchill","Nevada",-118.738,39.152,1989,710
13.5625,"Churchill","Nevada",-118.296,39.521,1989,711
12.4375,"Churchill","Nevada",-119.108,39.734,1989,713
19.625,"Churchill","Nevada",-118.382,39.553,1989,715
9.25,"Churchill","Nevada",-118.92,39.81,1989,716
18.3125,"Churchill","Nevada",-118.107,39.205,1989,717
19.6875,"Churchill","Nevada",-118.196,39.629,1989,719
15.5625,"Churchill","Nevada",-117.72,39.966,1989,720
17.5625,"Churchill","Nevada",-118.225,39.458,1989,721
4.9375,"Churchill","Nevada",-118.972,39.657,1989,722
17.75,"Churchill","Nevada",-117.76,39.817,1989,723
7.1875,"Churchill","Nevada",-118.314,39.324,1989,724
8.5625,"Churchill","Nevada",-118.678,39.891,1989,727
2.6875,"Churchill","Nevada",-118.956,39.433,1989,728
8.375,"Churchill","Nevada",-119.118,39.942,1989,729
5.375,"Churchill","Nevada",-118.928,39.725,1989,730
28.4375,"Churchill","Nevada",-117.532,39.568,1989,732
18.625,"Churchill","Nevada",-118.11,39.478,1989,733
11.375,"Churchill","Nevada",-118.17,39.697,1989,734
18.3125,"Churchill","Nevada",-117.664,39.52,1989,735
1.375,"Churchill","Nevada",-117.854,39.875,1989,736
16.125,"Churchill","Nevada",-117.756,39.505,1989,737
7.25,"Churchill","Nevada",-118.232,39.287,1989,738
6.8125,"Churchill","Nevada",-118.217,39.374,1989,739
9.25,"Churchill","Nevada",-118.018,39.712,1989,740
19.375,"Churchill","Nevada",-118.138,39.979,1989,741
5,"Churchill","Nevada",-118.633,39.659,1989,743
12.625,"Churchill","Nevada",-119.108,39.968,1989,744
5.375,"Churchill","Nevada",-118.681,39.087,1989,745
8.25,"Churchill","Nevada",-119.01,39.47,1989,746
23.0625,"Churchill","Nevada",-118.116,39.08,1989,747
3.375,"Churchill","Nevada",-118.458,39.935,1989,748
5.9375,"Churchill","Nevada",-118.233,39.801,1989,749
9.75,"Churchill","Nevada",-118.014,39.166,1989,750
13.3125,"Churchill","Nevada",-117.981,39.639,1989,752
3.25,"Churchill","Nevada",-118.902,39.42,1989,754
20.5,"Churchill","Nevada",-118.974,39.945,1989,757
9.375,"Churchill","Nevada",-118.085,39.54,1989,758
10.5,"Churchill","Nevada",-117.861,39.732,1989,760
5.8125,"Churchill","Nevada",-118.412,39.918,1989,763
9,"Churchill","Nevada",-118.514,39.286,1989,764
8.0625,"Churchill","Nevada",-117.577,39.622,1989,765
7.3125,"Churchill","Nevada",-119.133,39.963,1989,766
7.375,"Churchill","Nevada",-119.041,39.862,1989,767
22.75,"Churchill","Nevada",-118.18,39.141,1989,768
20.4375,"Churchill","Nevada",-117.995,39.545,1989,769
9.4375,"Churchill","Nevada",-118.576,39.625,1989,771
2.375,"Churchill","Nevada",-118.343,39.988,1989,773
11.4375,"Churchill","Nevada",-118.434,39.577,1989,774
8.75,"Churchill","Nevada",-118.86,39.391,1989,775
18.5,"Churchill","Nevada",-117.668,39.799,1989,777
12.875,"Churchill","Nevada",-118.513,39.195,1989,778
23.5625,"Churchill","Nevada",-118.337,39.57,1989,779
15.375,"Churchill","Nevada",-117.917,40.001,1989,780
19.9375,"Churchill","Nevada",-118.293,39.693,1989,781
9.25,"Churchill","Nevada",-118.489,39.489,1989,782
11.25,"Churchill","Nevada",-118.191,39.902,1989,783
13.3125,"Churchill","Nevada",-118.6,39.391,1989,785
19.5,"Churchill","Nevada",-117.814,39.527,1989,786
9.8125,"Churchill","Nevada",-118.877,39.548,1989,788
20.25,"Churchill","Nevada",-117.517,39.951,1989,789
5.9375,"Churchill","Nevada",-118.95,39.746,1989,790
7.8125,"Churchill","Nevada",-118.558,39.964,1989,791
14.9375,"Churchill","Nevada",-119.112,39.915,1989,792
11.3125,"Churchill","Nevada",-118.167,39.97,1989,793
21.125,"Churchill","Nevada",-118.13,39.83,1989,794
29.375,"Churchill","Nevada",-117.73,39.224,1989,795
18.5,"Churchill","Nevada",-117.924,39.149,1989,799
11.0625,"Churchill","Nevada",-117.539,39.665,1989,801
3.9375,"Churchill","Nevada",-118.003,39.905,1989,805
15.4375,"Churchill","Nevada",-117.553,39.678,1989,806
12.75,"Churchill","Nevada",-118.457,39.129,1989,807
14.875,"Churchill","Nevada",-117.657,39.567,1989,808
18.3125,"Churchill","Nevada",-118.2,39.632,1989,809
24.5625,"Churchill","Nevada",-118.45,39.422,1989,810
13,"Churchill","Nevada",-117.934,39.742,1989,811
8.5625,"Churchill","Nevada",-118.141,39.259,1989,814
6.9375,"Churchill","Nevada",-118.596,39.11,1989,815
19.625,"Churchill","Nevada",-118.196,39.088,1989,816
28.5625,"Churchill","Nevada",-117.959,39.492,1989,817
12.125,"Churchill","Nevada",-118.274,39.159,1989,818
16.125,"Churchill","Nevada",-118.458,39.521,1989,819
7.375,"Churchill","Nevada",-118.206,39.206,1989,820
7.375,"Churchill","Nevada",-118.741,39.873,1989,821
11.5625,"Churchill","Nevada",-118.804,39.525,1989,822
12.125,"Churchill","Nevada",-118.194,39.999,1989,824
9,"Churchill","Nevada",-117.676,39.858,1989,825
17.875,"Churchill","Nevada",-118.428,39.166,1989,826
12.375,"Churchill","Nevada",-118.87,39.759,1989,827
18.625,"Churchill","Nevada",-118.413,39.174,1989,829
10,"Churchill","Nevada",-117.946,39.285,1989,830
5.25,"Churchill","Nevada",-118.856,39.956,1989,831
11.125,"Churchill","Nevada",-117.808,39.773,1989,832
0.9375,"Churchill","Nevada",-118.917,39.718,1989,833
29.0625,"Churchill","Nevada",-117.511,39.678,1989,834
6.25,"Churchill","Nevada",-119.022,39.392,1989,835
13.0625,"Churchill","Nevada",-118.637,39.368,1989,836
13.375,"Churchill","Nevada",-118.729,39.076,1989,838
2.9375,"Churchill","Nevada",-118.54,39.933,1989,839
3.9375,"Churchill","Nevada",-118.725,39.941,1989,840
8.25,"Churchill","Nevada",-119.026,39.442,1989,841
8.375,"Churchill","Nevada",-117.69,39.679,1989,842
18,"Churchill","Nevada",-117.658,39.98,1989,843
9.3125,"Churchill","Nevada",-118.434,39.242,1989,844
5.875,"Churchill","Nevada",-118.637,39.241,1989,845
9.25,"Churchill","Nevada",-118.543,39.097,1989,846
5.9375,"Churchill","Nevada",-118.885,39.702,1989,847
5.375,"Churchill","Nevada",-118.746,39.887,1989,848
8.375,"Churchill","Nevada",-119.084,39.457,1989,849
19.4375,"Churchill","Nevada",-117.558,39.819,1989,850
10.5625,"Churchill","Nevada",-117.782,39.908,1989,851
17.0625,"Churchill","Nevada",-118.032,39.556,1989,852
18.4375,"Sierra","California",-120.265,39.649,1989,853
26.125,"Sierra","California",-120.005,39.668,1989,854
28.5,"Sierra","California",-120.048,39.653,1989,855
39.75,"Sierra","California",-120.137,39.676,1989,856
10.0625,"Lyon","Nevada",-119.092,39.119,1989,858
11.0625,"Lyon","Nevada",-119.019,38.447,1989,860
12.125,"Lyon","Nevada",-119.142,39.085,1989,861
21.125,"Lyon","Nevada",-119.255,38.72,1989,862
11.25,"Lyon","Nevada",-119.258,38.88,1989,863
15.9375,"Lyon","Nevada",-119.007,38.426,1989,864
23,"Lyon","Nevada",-119.128,39.056,1989,865
5.375,"Lyon","Nevada",-118.961,38.635,1989,866
10.3125,"Lyon","Nevada",-119.29,38.865,1989,867
7.125,"Lyon","Nevada",-119.222,39.575,1989,868
11.5,"Lyon","Nevada",-119.124,39.275,1989,869
6.8125,"Lyon","Nevada",-118.991,38.454,1989,870
27.6875,"Lyon","Nevada",-119.451,39.235,1989,872
6.375,"Lyon","Nevada",-119.051,38.955,1989,873
14,"Lyon","Nevada",-119.214,39.035,1989,874
3.375,"Lyon","Nevada",-119.096,39.286,1989,875
11.25,"Lyon","Nevada",-119.295,38.94,1989,876
8.375,"Lyon","Nevada",-119.134,39.518,1989,877
16.875,"Lyon","Nevada",-119.333,39.147,1989,879
9.0625,"Lyon","Nevada",-118.986,38.556,1989,881
10.4375,"Lyon","Nevada",-119.275,39.596,1989,882
8.8125,"Lyon","Nevada",-119.102,38.717,1989,883
8.375,"Lyon","Nevada",-118.943,38.65,1989,884
23.8125,"Lyon","Nevada",-119.408,39.097,1989,885
20.0625,"Lyon","Nevada",-119.107,38.53,1989,886
6.25,"Lyon","Nevada",-119.204,39.352,1989,887
8.8125,"Lyon","Nevada",-119.232,38.97,1989,888
21.5625,"Lyon","Nevada",-119.349,39.192,1989,889
9.0625,"Lyon","Nevada",-119.267,39.011,1989,890
9.1875,"Lyon","Nevada",-119.335,39.253,1989,892
16,"Lyon","Nevada",-119.37,39.408,1989,893
7.25,"Lyon","Nevada",-119.257,39.049,1989,894
12.125,"Lyon","Nevada",-119.213,39.07,1989,895
22.375,"Lyon","Nevada",-119.471,39.097,1989,897
21.5625,"Lyon","Nevada",-119.211,38.637,1989,898
27.75,"Lyon","Nevada",-119.101,38.531,1989,899
4.375,"Lyon","Nevada",-118.985,38.711,1989,900
14.625,"Lyon","Nevada",-119.117,38.72,1989,901
6.6875,"Lyon","Nevada",-118.897,39.199,1989,903
20.375,"Lyon","Nevada",-119.356,39.132,1989,904
4.375,"Lyon","Nevada",-119.329,39.277,1989,905
7.375,"Lyon","Nevada",-118.983,39.282,1989,906
16.1875,"Lyon","Nevada",-119.29,39.073,1989,908
20.25,"Lyon","Nevada",-119.159,39.24,1989,910
8.375,"Lyon","Nevada",-119.061,38.835,1989,911
5.9375,"Lyon","Nevada",-119.145,39.638,1989,912
18.5,"Lyon","Nevada",-119.399,39.36,1989,913
11.75,"Lyon","Nevada",-119.363,39.429,1989,914
18.625,"Lyon","Nevada",-119.206,39.252,1989,915
26.5625,"Lyon","Nevada",-119.136,38.524,1989,916
8.25,"Lyon","Nevada",-119.027,39.059,1989,917
5.375,"Lyon","Nevada",-118.98,39.016,1989,918
10.4375,"Lyon","Nevada",-119.374,39.431,1989,919
11,"Lyon","Nevada",-119.046,38.653,1989,920
11.375,"Storey","Nevada",-119.348,39.591,1989,921
15.125,"Storey","Nevada",-119.366,39.558,1989,922
12.625,"Storey","Nevada",-119.411,39.533,1989,923
13.75,"Millard","Utah",-113.219,39.4,1989,924
11.125,"Millard","Utah",-112.815,39.492,1989,925
9.75,"Millard","Utah",-113.249,38.802,1989,926
11.6875,"Millard","Utah",-113.772,39.478,1989,927
25.6875,"Millard","Utah",-112.02,39.113,1989,928
14.25,"Millard","Utah",-112.27,39.131,1989,929
12,"Millard","Utah",-113.199,39.354,1989,930
30.5,"Millard","Utah",-112.293,39.271,1989,931
11.875,"Millard","Utah",-113.186,39.457,1989,932
15.25,"Millard","Utah",-112.662,39.207,1989,933
13.6875,"Millard","Utah",-113.839,39.435,1989,935
12.4375,"Millard","Utah",-113.282,39.024,1989,936
11.9375,"Millard","Utah",-113.385,38.715,1989,937
15.375,"Millard","Utah",-113.671,38.596,1989,938
5.375,"Millard","Utah",-112.727,38.893,1989,940
15,"Millard","Utah",-113.527,38.946,1989,941
9.375,"Millard","Utah",-112.922,39.42,1989,942
12.375,"Millard","Utah",-113.317,38.779,1989,943
13.6875,"Millard","Utah",-112.485,38.802,1989,944
12.6875,"Millard","Utah",-113.975,38.918,1989,945
11.6875,"Millard","Utah",-113.126,39.178,1989,946
43.5,"Millard","Utah",-112.124,39.205,1989,947
16.25,"Millard","Utah",-113.942,39.504,1989,948
27.3125,"Millard","Utah",-113.762,38.725,1989,949
11.1875,"Millard","Utah",-113.294,38.997,1989,950
12.5625,"Millard","Utah",-112.411,39.452,1989,951
22.375,"Millard","Utah",-112.526,38.751,1989,952
9.75,"Millard","Utah",-112.726,38.911,1989,953
15.3125,"Millard","Utah",-113.321,39.149,1989,955
14.0625,"Millard","Utah",-113.82,38.601,1989,956
21.3125,"Millard","Utah",-113.628,38.743,1989,957
6.875,"Millard","Utah",-112.914,38.583,1989,958
29.5625,"Millard","Utah",-112.448,38.772,1989,959
15,"Millard","Utah",-112.551,38.753,1989,960
7.9375,"Millard","Utah",-113.714,39.341,1989,961
12.3125,"Millard","Utah",-112.771,39.074,1989,962
13.25,"Millard","Utah",-114.043,38.893,1989,963
16.0625,"Millard","Utah",-113.305,38.614,1989,964
8.1875,"Millard","Utah",-112.854,38.827,1989,965
12.6875,"Millard","Utah",-112.992,39.358,1989,966
6.8125,"Millard","Utah",-114.027,39.217,1989,967
16.0625,"Millard","Utah",-113.095,39.178,1989,968
11.4375,"Millard","Utah",-113.879,39.213,1989,971
6.375,"Millard","Utah",-112.899,39.302,1989,972
13.625,"Millard","Utah",-113.281,39.188,1989,973
18.6875,"Millard","Utah",-113.976,38.926,1989,975
13.4375,"Millard","Utah",-113.685,38.705,1989,976
15.625,"Millard","Utah",-113.185,39.341,1989,977
5.75,"Millard","Utah",-112.812,39.479,1989,978
12.125,"Millard","Utah",-113.668,38.825,1989,979
20.4375,"Millard","Utah",-113.703,39.204,1989,980
8.75,"Millard","Utah",-112.926,38.589,1989,981
16.8125,"Millard","Utah",-113.363,39.535,1989,982
15,"Millard","Utah",-112.707,38.76,1989,983
23.25,"Millard","Utah",-114.011,38.689,1989,984
12.1875,"Millard","Utah",-113.543,38.951,1989,985
12.875,"Millard","Utah",-113.07,38.691,1989,986
14.0625,"Millard","Utah",-112.921,39.498,1989,987
19.625,"Millard","Utah",-112.199,39.176,1989,989
12.625,"Millard","Utah",-112.863,38.68,1989,991
12.4375,"Millard","Utah",-113.741,39.034,1989,992
21.6875,"Millard","Utah",-113.663,39.087,1989,993
8.9375,"Millard","Utah",-112.4,39.241,1989,994
16.4375,"Millard","Utah",-113.782,39.296,1989,996
6.8125,"Millard","Utah",-113.525,39.316,1989,997
9.6875,"Millard","Utah",-113.756,38.954,1989,998
21.375,"Millard","Utah",-113.851,38.605,1989,999
9.375,"Millard","Utah",-113.818,39.316,1989,1000
20.4375,"Millard","Utah",-112.672,38.618,1989,1002
7.9375,"Millard","Utah",-112.63,39.043,1989,1003
9.8125,"Millard","Utah",-113.658,39.51,1989,1004
7.875,"Millard","Utah",-112.357,39.336,1989,1005
12.625,"Millard","Utah",-113.375,39.472,1989,1006
12.4375,"Millard","Utah",-113.609,38.647,1989,1008
10.5,"Millard","Utah",-113.155,38.665,1989,1009
8.25,"Millard","Utah",-112.989,39.211,1989,1010
22.875,"Millard","Utah",-112.557,39.037,1989,1012
9.8125,"Millard","Utah",-112.984,39.327,1989,1015
10.375,"Millard","Utah",-113.989,39.317,1989,1016
10.25,"Millard","Utah",-113.103,39.175,1989,1017
9.375,"Millard","Utah",-113.688,39.441,1989,1018
11.125,"Millard","Utah",-113.08,38.702,1989,1019
8.9375,"Millard","Utah",-113.25,38.984,1989,1020
13.125,"Millard","Utah",-113.208,39.503,1989,1022
10.375,"Millard","Utah",-113.466,38.827,1989,1023
15.5,"Millard","Utah",-113.052,38.745,1989,1024
7.375,"Millard","Utah",-113.016,39.32,1989,1026
12.125,"Millard","Utah",-113.104,38.735,1989,1028
9.875,"Millard","Utah",-112.56,39.473,1989,1029
19.75,"Millard","Utah",-114.011,38.67,1989,1030
7.0625,"Millard","Utah",-113.822,39.109,1989,1031
14.125,"Millard","Utah",-112.782,39.328,1989,1032
7.9375,"Millard","Utah",-114.007,39.192,1989,1033
8.25,"Millard","Utah",-113.012,38.773,1989,1034
16.5625,"Millard","Utah",-112.48,39.539,1989,1035
8.8125,"Millard","Utah",-112.962,38.717,1989,1036
13.8125,"Millard","Utah",-113.845,38.915,1989,1037
14.875,"Millard","Utah",-112.561,39.518,1989,1038
13.25,"Millard","Utah",-113.746,38.931,1989,1039
14.8125,"Millard","Utah",-113.072,39.404,1989,1040
21.6875,"Millard","Utah",-113.983,39.45,1989,1041
13.875,"Millard","Utah",-112.641,38.945,1989,1042
16.9375,"Millard","Utah",-113.557,38.975,1989,1044
9.4375,"Millard","Utah",-113.785,39.496,1989,1046
10.875,"Millard","Utah",-113.399,39.414,1989,1047
11.0625,"Millard","Utah",-114.021,38.814,1989,1048
18.5625,"Millard","Utah",-113.139,39.548,1989,1049
11.8125,"Millard","Utah",-113.491,39.265,1989,1050
11.9375,"Millard","Utah",-112.959,38.796,1989,1052
8.5625,"Millard","Utah",-113.805,39.321,1989,1054
13.8125,"Millard","Utah",-112.825,38.975,1989,1055
8.8125,"Millard","Utah",-112.74,39.027,1989,1056
15.125,"Millard","Utah",-112.274,39.072,1989,1057
15.3125,"Millard","Utah",-112.376,39.079,1989,1058
12.4375,"Millard","Utah",-113.637,39.303,1989,1059
7.125,"Millard","Utah",-113.628,38.846,1989,1061
7.375,"Millard","Utah",-113.519,39.503,1989,1062
8.25,"Millard","Utah",-112.711,39.054,1989,1065
4.375,"Millard","Utah",-112.695,39.053,1989,1066
10.0625,"Millard","Utah",-113.863,39.475,1989,1067
24.625,"Millard","Utah",-113.504,38.996,1989,1068
8.375,"Millard","Utah",-112.837,38.984,1989,1071
4.625,"Millard","Utah",-113.475,39.098,1989,1072
24.125,"Millard","Utah",-112.355,39.184,1989,1073
10.25,"Millard","Utah",-113.948,39.064,1989,1074
9.25,"Millard","Utah",-113.996,39.422,1989,1077
16.0625,"Millard","Utah",-113.166,38.583,1989,1079
10.75,"Millard","Utah",-113.603,38.93,1989,1080
15.4375,"Millard","Utah",-113.754,39.213,1989,1081
10.5,"Millard","Utah",-113.729,38.98,1989,1082
5.8125,"Millard","Utah",-112.846,39.361,1989,1083
13.875,"Millard","Utah",-112.994,38.743,1989,1084
22.375,"Millard","Utah",-113.485,38.698,1989,1086
11,"Millard","Utah",-112.98,39.354,1989,1087
10.6875,"Millard","Utah",-113.059,39.151,1989,1088
